,Time, thumbProximal_L_X, thumbProximal_L_Y, thumbProximal_L_Z, thumbDistal_L_X, thumbDistal_L_Y, thumbDistal_L_Z, thumbEF_L_X, thumbEF_L_Y, thumbEF_L_Z, indexProximal_L_X, indexProximal_L_Y, indexProximal_L_Z, indexMedial_L_X, indexMedial_L_Y, indexMedial_L_Z, indexDistal_L_X, indexDistal_L_Y, indexDistal_L_Z, indexEF_L_X, indexEF_L_Y, indexEF_L_Z, middleProximal_L_X, middleProximal_L_Y, middleProximal_L_Z, middleMedial_L_X, middleMedial_L_Y, middleMedial_L_Z, middleDistal_L_X, middleDistal_L_Y, middleDistal_L_Z, middleEF_L_X, middleEF_L_Y, middleEF_L_Z, ringProximal_L_X, ringProximal_L_Y, ringProximal_L_Z, ringMedial_L_X, ringMedial_L_Y, ringMedial_L_Z, ringDistal_L_X, ringDistal_L_Y, ringDistal_L_Z, ringEF_L_X, ringEF_L_Y, ringEF_L_Z, pinkyProximal_L_X, pinkyProximal_L_Y, pinkyProximal_L_Z, pinkyMedial_L_X, pinkyMedial_L_Y, pinkyMedial_L_Z, pinkyDistal_L_X, pinkyDistal_L_Y, pinkyDistal_L_Z, pinkyEF_L_X, pinkyEF_L_Y, pinkyEF_L_Z, palm_L_X, palm_L_Y, palm_L_Z, wrist_L_X, wrist_L_Y, wrist_L_Z, handBaseRadius_L_X, handBaseRadius_L_Y, handBaseRadius_L_Z, elbow_L_X, elbow_L_Y, elbow_L_Z, armFrontRadius_L_X, armFrontRadius_L_Y, armFrontRadius_L_Z, armFrontUlna_L_X, armFrontUlna_L_Y, armFrontUlna_L_Z, armBackLateral_L_X, armBackLateral_L_Y, armBackLateral_L_Z, armBackMedial_L_X, armBackMedial_L_Y, armBackMedial_L_Z
451,22:17:06.073 PM,-0.0864344,-0.05705941,0.4396498,-0.09249649,-0.06424648,0.4658106,-0.1054407,-0.07168347,0.4776953,-0.09509279,-0.01897255,0.4619822,-0.08847484,-0.05022834,0.4763442,-0.0912089,-0.06100103,0.4600706,-0.0944721,-0.06035361,0.4465433,-0.1148241,-0.02039798,0.4629055,-0.1020574,-0.05506766,0.4763011,-0.1017842,-0.06557626,0.4556362,-0.104924,-0.0623398,0.4409932,-0.1341239,-0.02575311,0.4590734,-0.120329,-0.05661705,0.4726438,-0.1176777,-0.06655039,0.4525332,-0.1198683,-0.06388305,0.4376958,-0.150512,-0.03483637,0.45506,-0.1364258,-0.05604221,0.4685886,-0.13257,-0.06378379,0.4551907,-0.1341841,-0.06275523,0.441268,-0.1170324,-0.03274782,0.4436736,-0.1284675,-0.05858213,0.3819296,-0.0981908,-0.05413906,0.3966518,-0.209852,-0.2163178,0.2179809,-0.1144724,-0.06832521,0.366551,-0.150601,-0.0646126,0.3809134,-0.1917877,-0.2181741,0.2107997,-0.2279163,-0.2144614,0.2251621
452,22:17:06.115 PM,-0.08682463,-0.05726999,0.4399959,-0.09292839,-0.06454489,0.4661226,-0.1058846,-0.07206503,0.4779418,-0.09554724,-0.01919484,0.4623473,-0.08880055,-0.05042256,0.4767105,-0.09141496,-0.06121586,0.4604308,-0.09463441,-0.0606001,0.4468916,-0.1152717,-0.02071279,0.4632707,-0.1023614,-0.05532871,0.4766679,-0.1019502,-0.06582585,0.4559994,-0.1050492,-0.06261189,0.4413427,-0.1345468,-0.02615285,0.4594341,-0.1206102,-0.05695774,0.4729939,-0.1179023,-0.06688216,0.4528864,-0.1200937,-0.06423986,0.4380447,-0.1508929,-0.03530727,0.4554116,-0.1367091,-0.05645916,0.4689226,-0.1328126,-0.06417727,0.4555229,-0.1344206,-0.06316084,0.4415986,-0.1174245,-0.03305025,0.4440246,-0.1287857,-0.05880989,0.3822254,-0.09848841,-0.05429894,0.3969761,-0.2104066,-0.2154939,0.2173882,-0.114824,-0.06840694,0.3667251,-0.1509095,-0.06488125,0.3812419,-0.1923638,-0.2172568,0.2101298,-0.2284493,-0.2137311,0.2246466
453,22:17:06.157 PM,-0.08708904,-0.0577596,0.4402774,-0.0932673,-0.0651363,0.4663582,-0.1062577,-0.07269682,0.4781138,-0.0957134,-0.01965512,0.4626927,-0.08896794,-0.05088176,0.4770589,-0.09150853,-0.06170611,0.4607882,-0.09468303,-0.06113347,0.4472365,-0.1154379,-0.0211819,0.4635991,-0.1025299,-0.05580358,0.4769835,-0.1020546,-0.06630249,0.4563174,-0.1051109,-0.06311969,0.4416449,-0.1347087,-0.02661847,0.4597357,-0.1207761,-0.05743229,0.4732793,-0.1180285,-0.06735459,0.4531761,-0.1201877,-0.06473215,0.4383262,-0.1510492,-0.03576793,0.4556789,-0.1368733,-0.05693588,0.4691731,-0.1329526,-0.06464089,0.4557731,-0.1345284,-0.06363004,0.4418447,-0.1175738,-0.03347091,0.4443202,-0.128916,-0.05903262,0.3824268,-0.09859929,-0.05459328,0.3972303,-0.2111358,-0.2143017,0.2165516,-0.1150023,-0.06853163,0.3668233,-0.1510517,-0.06506051,0.3814428,-0.1931111,-0.2160372,0.2092419,-0.2291605,-0.2125661,0.2238614
454,22:17:06.193 PM,-0.08704778,-0.05802128,0.4403875,-0.09330322,-0.06541762,0.4664443,-0.106336,-0.07296094,0.478164,-0.09555785,-0.01990327,0.4628211,-0.08891568,-0.05115537,0.4771801,-0.09142631,-0.0619913,0.4609124,-0.09455982,-0.06142962,0.4473507,-0.1152873,-0.02138279,0.4636967,-0.1024904,-0.05604884,0.4770729,-0.1019743,-0.06654166,0.4564046,-0.1049766,-0.0633598,0.4417208,-0.1345657,-0.02676769,0.4597987,-0.1207301,-0.05762455,0.4733437,-0.1179674,-0.0675517,0.4532451,-0.1200886,-0.0649313,0.4383892,-0.1509225,-0.03587246,0.4557073,-0.1368197,-0.05708766,0.4692038,-0.1328927,-0.06479549,0.4558072,-0.1344346,-0.06378327,0.4418751,-0.1174249,-0.03364435,0.4444005,-0.1287066,-0.05917281,0.3824955,-0.09843274,-0.05475897,0.3973142,-0.2102653,-0.2155351,0.2173223,-0.1147283,-0.06878562,0.36702,-0.1508409,-0.06519623,0.3814536,-0.192209,-0.2173298,0.2101055,-0.2283216,-0.2137404,0.2245391
455,22:17:06.237 PM,-0.08667399,-0.05823304,0.4402541,-0.09286551,-0.06563222,0.4663252,-0.1058824,-0.07310598,0.478107,-0.09497488,-0.0200844,0.4627939,-0.08847465,-0.05136797,0.4771493,-0.09115475,-0.0622216,0.4609205,-0.09436323,-0.0616591,0.4473763,-0.114713,-0.02143608,0.4636824,-0.1021139,-0.05619822,0.476997,-0.1017546,-0.06668302,0.4563214,-0.1047929,-0.0634661,0.4416526,-0.1340294,-0.02668582,0.4597886,-0.1203879,-0.05765419,0.4732759,-0.1177025,-0.06756529,0.4531589,-0.1198209,-0.06489256,0.438312,-0.1504489,-0.03567408,0.455691,-0.1364784,-0.05700245,0.4691468,-0.132609,-0.06471522,0.4557362,-0.1341567,-0.06366278,0.4418078,-0.1169465,-0.03364186,0.4443617,-0.1284092,-0.05903344,0.382448,-0.0981313,-0.05477957,0.3972148,-0.2101717,-0.2161167,0.2180617,-0.1144291,-0.06880397,0.3670732,-0.1505655,-0.06497123,0.3813842,-0.1921035,-0.218033,0.2109062,-0.2282399,-0.2142003,0.2252172
456,22:17:06.277 PM,-0.08646998,-0.05829875,0.4401026,-0.09247883,-0.06572331,0.4662093,-0.1054126,-0.07317281,0.4780975,-0.09462463,-0.02018572,0.4627983,-0.08812746,-0.05148549,0.4771197,-0.09097812,-0.06235041,0.4609276,-0.09429475,-0.0617819,0.4474097,-0.1143634,-0.0214708,0.4637674,-0.1018193,-0.05630144,0.4769543,-0.1016252,-0.06673978,0.456253,-0.1047422,-0.06346533,0.4416135,-0.1337145,-0.02664293,0.4599424,-0.1201246,-0.05769253,0.4732943,-0.1175613,-0.06755644,0.4531382,-0.1197418,-0.06481627,0.4383126,-0.1501826,-0.03556313,0.4558916,-0.1362306,-0.05697337,0.469236,-0.1324465,-0.06466331,0.4557881,-0.1340578,-0.06355606,0.4418711,-0.1167218,-0.03361845,0.4444249,-0.1285078,-0.05883022,0.3825023,-0.09818142,-0.05469914,0.3971438,-0.2107984,-0.2157457,0.2182182,-0.1145697,-0.06861778,0.3671002,-0.150675,-0.06473421,0.3814761,-0.1927458,-0.2176875,0.2110303,-0.228851,-0.2138039,0.2254062
457,22:17:06.318 PM,-0.08640671,-0.05827589,0.4401712,-0.09228824,-0.06571579,0.4663025,-0.1051484,-0.07318552,0.4782578,-0.09464121,-0.020198,0.4629315,-0.08801926,-0.05143607,0.4773303,-0.09095322,-0.06236212,0.4611942,-0.09435211,-0.06183472,0.4476952,-0.1143765,-0.02151015,0.4639351,-0.101754,-0.05630513,0.4771414,-0.1015988,-0.06675746,0.4564468,-0.1047602,-0.06348468,0.4418164,-0.1337276,-0.02670492,0.4601408,-0.1200767,-0.05772711,0.4734943,-0.1175263,-0.06759448,0.4533383,-0.1197361,-0.06484787,0.4385182,-0.1501911,-0.03564373,0.4561124,-0.1361939,-0.05702834,0.4694507,-0.1324168,-0.06471767,0.4560004,-0.1340531,-0.06360823,0.4420865,-0.1167536,-0.0336452,0.4445871,-0.1286058,-0.0588381,0.3826725,-0.09827051,-0.05466279,0.3972554,-0.2107244,-0.2160848,0.2186198,-0.1146614,-0.06861378,0.3672686,-0.1507621,-0.06478709,0.3816712,-0.1926741,-0.2179982,0.2114184,-0.2287747,-0.2141715,0.2258211
458,22:17:06.369 PM,-0.08661684,-0.05856037,0.440593,-0.09264757,-0.06594989,0.4667046,-0.1055916,-0.07339492,0.4785844,-0.09494006,-0.02042668,0.4632267,-0.08838256,-0.05161704,0.4777578,-0.09123398,-0.06257589,0.4616292,-0.09456501,-0.06206784,0.4481125,-0.1146793,-0.02173424,0.4641537,-0.1021248,-0.05648452,0.4775411,-0.1018402,-0.06698343,0.4568715,-0.1049155,-0.06373808,0.4422167,-0.1340155,-0.02693625,0.4602939,-0.1204262,-0.0579105,0.4738203,-0.1177909,-0.06783785,0.4537047,-0.1199376,-0.06513442,0.4388674,-0.1504637,-0.03588319,0.4562209,-0.1365292,-0.05722183,0.4696976,-0.1326965,-0.06495169,0.4562864,-0.1342738,-0.06388383,0.4423624,-0.1169797,-0.03391646,0.4448259,-0.1286234,-0.05917116,0.3828781,-0.09830776,-0.05505198,0.3976211,-0.2111741,-0.2147456,0.217454,-0.1147056,-0.06885105,0.3673898,-0.1507962,-0.06504872,0.381824,-0.1931288,-0.2166468,0.2102369,-0.2292194,-0.2128445,0.2246711
459,22:17:06.403 PM,-0.0867625,-0.05872019,0.4406797,-0.09285202,-0.06611301,0.4667768,-0.1058354,-0.07354806,0.4786199,-0.09503729,-0.02056772,0.4632991,-0.08852883,-0.05177194,0.4778225,-0.09136192,-0.06271088,0.4616771,-0.09466922,-0.06218588,0.4481553,-0.1147781,-0.02185605,0.4642214,-0.1022658,-0.05662256,0.4776063,-0.101973,-0.06710353,0.4569277,-0.1050325,-0.06384428,0.4422726,-0.1341183,-0.02704021,0.4603579,-0.1205616,-0.05802754,0.4738871,-0.1179361,-0.06794958,0.4537676,-0.1200786,-0.0652419,0.4389305,-0.1505741,-0.03597213,0.4562826,-0.136663,-0.0573225,0.469765,-0.1328394,-0.06505096,0.4563504,-0.1344153,-0.06397913,0.4424266,-0.1170853,-0.03404008,0.4448957,-0.1286822,-0.05936125,0.3829774,-0.09842189,-0.05520342,0.3976999,-0.2100987,-0.2162696,0.2182505,-0.114668,-0.06912351,0.3676282,-0.150838,-0.06528982,0.3818538,-0.1920136,-0.2181864,0.2111377,-0.2281837,-0.2143527,0.2253632
460,22:17:06.453 PM,-0.08683852,-0.05828373,0.4406289,-0.0929346,-0.06574413,0.4667051,-0.1058592,-0.07334635,0.4785061,-0.09537684,-0.02018294,0.4631481,-0.08846018,-0.05130938,0.4776491,-0.09110721,-0.06230915,0.4615136,-0.09439638,-0.06186387,0.4479845,-0.1150967,-0.0217368,0.4641041,-0.1020816,-0.05632292,0.4774759,-0.101718,-0.06687874,0.4568364,-0.1048621,-0.06374097,0.4421729,-0.134371,-0.02718796,0.4602794,-0.1203713,-0.05798335,0.4737949,-0.1176328,-0.06792293,0.4536991,-0.1198197,-0.06530532,0.4388523,-0.1507107,-0.03634778,0.4562439,-0.1364821,-0.05750772,0.4696946,-0.1325677,-0.06521016,0.4562912,-0.1341616,-0.06420602,0.4423644,-0.1172695,-0.03398021,0.4448003,-0.1286555,-0.05951843,0.3829275,-0.09839657,-0.05496073,0.3976063,-0.2088756,-0.2171808,0.218336,-0.1145908,-0.06908828,0.3675037,-0.1507423,-0.06571481,0.3818922,-0.1907999,-0.2188675,0.2111418,-0.2269513,-0.215494,0.2255302
461,22:17:06.496 PM,-0.08678152,-0.05758752,0.4404621,-0.09286416,-0.06506695,0.466536,-0.1056758,-0.0728738,0.4783267,-0.09554828,-0.01945715,0.4626992,-0.08801934,-0.05042833,0.4772282,-0.09039871,-0.06156015,0.4611416,-0.09366766,-0.06127077,0.4476033,-0.115229,-0.02139497,0.4637585,-0.1014665,-0.05565229,0.4772288,-0.1009542,-0.06643963,0.4567126,-0.1041995,-0.06357577,0.442015,-0.1344095,-0.02724783,0.4600571,-0.1197359,-0.05769882,0.4736387,-0.1168495,-0.06779066,0.4536397,-0.1191128,-0.06540625,0.4387651,-0.1505836,-0.03675182,0.4561518,-0.135865,-0.05757418,0.4696026,-0.1318248,-0.06531976,0.4562615,-0.1334462,-0.06451014,0.4423252,-0.1172495,-0.03378932,0.4445347,-0.1284374,-0.05983046,0.3828206,-0.09818619,-0.05466281,0.3973697,-0.2068101,-0.2184384,0.2182475,-0.1143009,-0.06908659,0.3672715,-0.1504111,-0.06643512,0.3819124,-0.188755,-0.2197642,0.210927,-0.2248652,-0.2171127,0.225568
462,22:17:06.539 PM,-0.08689851,-0.05716448,0.4402254,-0.093023,-0.06464241,0.4662899,-0.1058296,-0.07247697,0.4780678,-0.09559506,-0.01898904,0.4623693,-0.08794999,-0.04994817,0.4768633,-0.09034274,-0.06106912,0.4607712,-0.09364697,-0.06077202,0.4472416,-0.1152673,-0.02098835,0.4634708,-0.1013618,-0.05516835,0.4769906,-0.1008544,-0.06605443,0.4565265,-0.1041383,-0.06327771,0.4418208,-0.134436,-0.02691014,0.4598182,-0.119638,-0.05728614,0.4734327,-0.1167353,-0.06745255,0.4534738,-0.1190155,-0.06514961,0.438589,-0.1505869,-0.03647374,0.4559626,-0.1357747,-0.0572231,0.4694235,-0.1317158,-0.06500818,0.4561112,-0.1333425,-0.06426807,0.4421716,-0.1172853,-0.03342588,0.4442746,-0.1285056,-0.05959444,0.3826146,-0.09824675,-0.05432782,0.3971123,-0.2066314,-0.2182137,0.2179348,-0.1143661,-0.06877594,0.367024,-0.1504577,-0.06627487,0.3817372,-0.1885856,-0.2194643,0.2105782,-0.2246772,-0.2169632,0.2252914
463,22:17:06.581 PM,-0.08699293,-0.056843,0.4401188,-0.09316394,-0.06427301,0.4661861,-0.1059863,-0.07208356,0.4779627,-0.0957102,-0.01861398,0.4621687,-0.08805609,-0.04955645,0.4766935,-0.09052038,-0.06066947,0.4606067,-0.09387004,-0.0603556,0.4470887,-0.1153834,-0.02061239,0.4632552,-0.1014758,-0.05474523,0.4768915,-0.100984,-0.06571689,0.4564728,-0.1042792,-0.06299409,0.4417596,-0.1345479,-0.0265438,0.4595967,-0.1197628,-0.05688113,0.473311,-0.11683,-0.06711085,0.453389,-0.1190902,-0.06485376,0.438494,-0.1506943,-0.03611718,0.4557464,-0.1358979,-0.05682632,0.4692862,-0.1318133,-0.06465915,0.4560097,-0.1334192,-0.06396303,0.4420655,-0.1173814,-0.03309257,0.4440846,-0.1285274,-0.05944677,0.3825001,-0.09829461,-0.05409743,0.3969875,-0.2061467,-0.2194746,0.2189461,-0.1143444,-0.06874504,0.3670186,-0.1504723,-0.06615127,0.3816263,-0.1880828,-0.2207715,0.2116422,-0.2242106,-0.2181777,0.2262499
464,22:17:06.620 PM,-0.08698971,-0.05677696,0.4400042,-0.09314049,-0.06422019,0.4660725,-0.1059476,-0.07203446,0.4778633,-0.09570169,-0.01854168,0.4620726,-0.08802684,-0.04952203,0.4765054,-0.09057248,-0.06057645,0.4603909,-0.09397688,-0.06020559,0.446888,-0.1153739,-0.02054292,0.4631712,-0.1014449,-0.05468746,0.4767562,-0.1010033,-0.06565636,0.4563349,-0.1043348,-0.06291987,0.4416323,-0.1345401,-0.02647573,0.4595233,-0.1197385,-0.0568306,0.473181,-0.1168229,-0.06704281,0.4532475,-0.119099,-0.06476776,0.4383577,-0.1506877,-0.0360501,0.4556806,-0.1358745,-0.0567735,0.4691803,-0.1317985,-0.06459761,0.4558961,-0.1334201,-0.06388465,0.4419545,-0.1173827,-0.03301789,0.4439983,-0.1286091,-0.05929059,0.3823809,-0.09832346,-0.05400681,0.396883,-0.2074376,-0.2178048,0.2179349,-0.114525,-0.06850349,0.3667587,-0.150576,-0.06592911,0.3815585,-0.1894121,-0.219092,0.210535,-0.2254631,-0.2165176,0.2253348
465,22:17:06.662 PM,-0.08716114,-0.05706508,0.4399574,-0.09336475,-0.06452163,0.4660093,-0.106213,-0.0723169,0.4777678,-0.09582221,-0.0188216,0.4620511,-0.08825433,-0.04986051,0.4764144,-0.09079553,-0.06086689,0.4602663,-0.09417176,-0.06045574,0.4467575,-0.1155003,-0.02077684,0.4631274,-0.1016639,-0.05497898,0.4766621,-0.1012481,-0.06592365,0.4562272,-0.10457,-0.06316057,0.4415275,-0.1346767,-0.02666117,0.4594547,-0.1199584,-0.05707608,0.4730687,-0.1170539,-0.06726372,0.4531209,-0.1193141,-0.06495965,0.4382332,-0.150843,-0.03619407,0.4555876,-0.1360888,-0.05697376,0.4690653,-0.132022,-0.06478819,0.4557726,-0.1336342,-0.06404732,0.4418314,-0.1175185,-0.03323209,0.4439427,-0.1287362,-0.05944353,0.3823003,-0.09845965,-0.05422974,0.3968311,-0.2076162,-0.2179427,0.2178648,-0.1146452,-0.06869915,0.3667097,-0.1507153,-0.06603783,0.3814474,-0.1895811,-0.2192734,0.2104959,-0.2256513,-0.2166121,0.2252336
466,22:17:06.704 PM,-0.08786893,-0.05694871,0.4399871,-0.09424325,-0.06431368,0.4660239,-0.1071918,-0.07206227,0.4777029,-0.09658722,-0.01869784,0.4619347,-0.08920247,-0.04973501,0.4763966,-0.09153946,-0.06075592,0.4602276,-0.09474333,-0.06037489,0.446676,-0.1162737,-0.02061775,0.4629158,-0.1025853,-0.05483019,0.476574,-0.1020169,-0.06576438,0.4561372,-0.1052123,-0.0630046,0.4414089,-0.1354408,-0.02647996,0.4591608,-0.1208414,-0.05688894,0.4729151,-0.1178704,-0.06709678,0.4529874,-0.1200558,-0.06481645,0.4380849,-0.151603,-0.03599617,0.4552362,-0.1369497,-0.056771,0.4688307,-0.1328434,-0.06460421,0.4555612,-0.1343925,-0.0638817,0.4416119,-0.118215,-0.03311981,0.4437537,-0.1291817,-0.0594441,0.3821084,-0.09895154,-0.05427217,0.3967947,-0.2079588,-0.2175693,0.2172638,-0.1150646,-0.06872612,0.3665572,-0.1511766,-0.06597459,0.3811752,-0.1899028,-0.218945,0.2099548,-0.2260148,-0.2161935,0.2245728
467,22:17:06.746 PM,-0.08864301,-0.0570371,0.439972,-0.09519988,-0.06423813,0.4660093,-0.1083365,-0.07172634,0.4776483,-0.0970374,-0.01866938,0.4619032,-0.09034888,-0.04981002,0.476481,-0.09277534,-0.06078254,0.4602923,-0.0958669,-0.06035976,0.446716,-0.1167641,-0.02021296,0.4627296,-0.1038456,-0.05470221,0.4764417,-0.103363,-0.06549031,0.4559252,-0.1064082,-0.06255242,0.4411995,-0.1360096,-0.02570911,0.4588243,-0.1220988,-0.05640019,0.4726657,-0.1192307,-0.06652877,0.4526826,-0.1213008,-0.06409754,0.4377875,-0.1523191,-0.03491601,0.4547735,-0.1381714,-0.05596583,0.4684803,-0.1341601,-0.06380673,0.4551862,-0.1356438,-0.0629632,0.4412366,-0.1187929,-0.03268,0.4435537,-0.1297594,-0.05884144,0.3818467,-0.09956804,-0.05420673,0.3967493,-0.2098321,-0.2163147,0.2170022,-0.1156671,-0.06845161,0.3664733,-0.151859,-0.06497858,0.3807356,-0.1917361,-0.2180512,0.209871,-0.227928,-0.2145782,0.2241334
468,22:17:06.784 PM,-0.08882703,-0.05671801,0.4396783,-0.09531866,-0.06389315,0.4657391,-0.1084538,-0.07134227,0.4774047,-0.09729613,-0.01838869,0.4616788,-0.09074946,-0.04955588,0.4762644,-0.09313215,-0.06049995,0.4600499,-0.09616073,-0.06006525,0.4464597,-0.1170291,-0.01986767,0.4624724,-0.1042427,-0.05443525,0.476111,-0.1038184,-0.06511822,0.4555382,-0.1068609,-0.06209211,0.4408298,-0.1362866,-0.02529553,0.4585308,-0.1224945,-0.05606854,0.4723089,-0.1196685,-0.06609683,0.4522694,-0.1217367,-0.06356858,0.4373901,-0.1526202,-0.03444369,0.454444,-0.138558,-0.05556937,0.4681221,-0.1345827,-0.06335956,0.4547875,-0.1360786,-0.06243207,0.4408445,-0.1190691,-0.03230654,0.4432794,-0.1300488,-0.05842577,0.3815711,-0.09984202,-0.05384487,0.3964812,-0.2108895,-0.2167129,0.217885,-0.1160028,-0.06822047,0.3662719,-0.1521788,-0.06445978,0.3805017,-0.1928014,-0.2185933,0.2107701,-0.2289775,-0.2148326,0.2249999
469,22:17:06.830 PM,-0.08871555,-0.05611804,0.4393722,-0.09508396,-0.0631927,0.4654908,-0.1081675,-0.070613,0.4772325,-0.09748423,-0.01782297,0.4613276,-0.09094767,-0.04896446,0.4759725,-0.09329847,-0.05991703,0.4597592,-0.09630348,-0.05948925,0.4461635,-0.1172178,-0.0193146,0.4620829,-0.1044331,-0.05385935,0.4757809,-0.1039882,-0.06453714,0.4552059,-0.1070215,-0.06149791,0.4404982,-0.136463,-0.02476461,0.4581122,-0.1226736,-0.05551507,0.4719433,-0.1198195,-0.06553665,0.4519044,-0.1218783,-0.06299143,0.4370267,-0.1527815,-0.03393315,0.4540103,-0.1387266,-0.05503404,0.4677342,-0.1347329,-0.06282306,0.4544044,-0.1362231,-0.06188528,0.4404615,-0.1192085,-0.03179504,0.4429117,-0.1301455,-0.05800346,0.3812273,-0.09986765,-0.05341718,0.3961992,-0.2130205,-0.2154279,0.2177266,-0.1162596,-0.06785072,0.365816,-0.1523188,-0.06389864,0.3802884,-0.1949909,-0.2174039,0.2104904,-0.2310501,-0.2134518,0.2249628
470,22:17:06.878 PM,-0.08820689,-0.05555156,0.4389458,-0.0943884,-0.06260708,0.4651145,-0.1073637,-0.07006149,0.4769543,-0.09720127,-0.01731884,0.4609309,-0.09049959,-0.04846282,0.4754957,-0.09292419,-0.05939206,0.4592775,-0.09601502,-0.05893192,0.4457021,-0.1169273,-0.01888691,0.4617277,-0.1039585,-0.05338185,0.475378,-0.1036087,-0.06408495,0.4548143,-0.1067455,-0.06105787,0.4401259,-0.1361593,-0.02441372,0.4577995,-0.1222176,-0.05511972,0.4715766,-0.1193717,-0.06512728,0.4515295,-0.1214819,-0.06257075,0.4366609,-0.1524503,-0.03364769,0.4537356,-0.1382784,-0.05470242,0.4674099,-0.1342841,-0.06247501,0.4540707,-0.135815,-0.06153305,0.4401325,-0.1189089,-0.0313842,0.4425666,-0.1299734,-0.05759953,0.3808978,-0.09958065,-0.05295335,0.3958244,-0.2150089,-0.2137682,0.2173024,-0.116279,-0.0673859,0.3652779,-0.1521714,-0.06343002,0.3801581,-0.1970627,-0.2157462,0.2098622,-0.2329551,-0.2117903,0.2247425
471,22:17:06.921 PM,-0.08752558,-0.05543151,0.4387217,-0.09367585,-0.06249599,0.4648952,-0.1066353,-0.06997572,0.4767365,-0.09639399,-0.01712407,0.4606514,-0.08957009,-0.04828995,0.4751122,-0.09207065,-0.05916199,0.4588671,-0.09523704,-0.05864257,0.4453113,-0.1161126,-0.01874104,0.4615301,-0.1029973,-0.05319512,0.4751436,-0.102721,-0.0639372,0.4545992,-0.1059408,-0.06092718,0.4399252,-0.135346,-0.02432285,0.4576879,-0.1212668,-0.0549885,0.4714149,-0.1184753,-0.0650216,0.4513729,-0.1206594,-0.06247516,0.4365133,-0.1516297,-0.03360453,0.453704,-0.1373424,-0.05461784,0.4673217,-0.1333789,-0.06240138,0.4539797,-0.1349694,-0.06147963,0.4400468,-0.1181395,-0.03127319,0.4423965,-0.129411,-0.05758013,0.380798,-0.09894449,-0.05286586,0.3956102,-0.2153492,-0.2134232,0.2173641,-0.1158078,-0.06731558,0.3650669,-0.1516081,-0.06342898,0.3801856,-0.1974491,-0.2153665,0.2098048,-0.2332494,-0.2114799,0.2249235
472,22:17:06.973 PM,-0.08720752,-0.05532479,0.4386106,-0.0934571,-0.06232189,0.4647787,-0.1064892,-0.06976126,0.4765655,-0.09583716,-0.0168675,0.4603603,-0.08902742,-0.04802135,0.4748537,-0.09157481,-0.05887297,0.4586021,-0.09476466,-0.05832833,0.4450529,-0.115555,-0.01846498,0.4612897,-0.1024428,-0.05287838,0.4750086,-0.1021971,-0.06369863,0.4545048,-0.1054366,-0.06072943,0.4398269,-0.1348014,-0.0240474,0.4575136,-0.1207153,-0.05466928,0.471331,-0.1179754,-0.06479047,0.4513262,-0.1201915,-0.06230204,0.4364615,-0.1511013,-0.03333259,0.4536048,-0.1367995,-0.05430198,0.467275,-0.1328731,-0.06214234,0.4539554,-0.1344935,-0.06127766,0.4400223,-0.1176345,-0.03107531,0.4422131,-0.1291001,-0.0575112,0.3806823,-0.09856098,-0.0528786,0.3954749,-0.2164814,-0.2113267,0.2160966,-0.1156206,-0.06711563,0.3647653,-0.1513178,-0.06328832,0.3801407,-0.1986328,-0.2132404,0.208409,-0.2343299,-0.2094131,0.2237843
473,22:17:07.023 PM,-0.0872239,-0.0552312,0.4383805,-0.09355287,-0.06216063,0.4645476,-0.1066578,-0.06951421,0.4763074,-0.09563597,-0.0167038,0.4600691,-0.08900495,-0.04786789,0.4746232,-0.09161402,-0.05872497,0.4583851,-0.09479906,-0.05818386,0.4448346,-0.115363,-0.01818788,0.4609922,-0.1024648,-0.05265085,0.4747894,-0.1022182,-0.0634854,0.4542932,-0.1054023,-0.06050806,0.4396048,-0.1346392,-0.02366622,0.4572158,-0.1207351,-0.05433957,0.4711031,-0.1180427,-0.06450804,0.4511159,-0.1202359,-0.06203444,0.4362453,-0.1509899,-0.0328642,0.4533131,-0.1368154,-0.05389015,0.4670289,-0.1329303,-0.06176943,0.45372,-0.1345402,-0.06091595,0.439785,-0.117506,-0.03081338,0.4419327,-0.1290626,-0.05725707,0.3804179,-0.0985368,-0.05279133,0.3952338,-0.2165019,-0.2105907,0.215414,-0.1155703,-0.06689259,0.3645307,-0.1512988,-0.06295491,0.3798048,-0.1986376,-0.2125595,0.2077769,-0.2343661,-0.2086218,0.2230511
